deal_id,crm_account_key,account_name,record_type,correction_reason,close_date,contract_start_date,industry,employee_band,region,plan,sales_rep,acquisition_channel,gross_contract_value_eur,contract_value_eur,discount_pct,closed_mrr_eur,sales_fit_score,beta_feature_promised,beta_feature_category
DEAL-001332-00, ACC-001332 ,PossiblePage Account 1332,Original,,2025-05-11,2025-05-16,Education,201-1000,Spain,Starter,Riccardo Leone,Outbound,6934.61,6089.89,0.1218,507.49,41.5,TRUE,AI page builder
DEAL-001333-00, ACC-001333 ,PossiblePage Account 1333,Original,,2025-10-04,2025-10-15,Software,51-200,United Kingdom,Starter,Luca Serra,Partner,5066.8,3847.03,0.2407,320.59,34.1,TRUE,Dynamic forms
DEAL-001334-00, ACC-001334 ,PossiblePage Account 1334,Original,,2025-09-01,2025-09-20,Professional Services,51-200,Italy,Scale,Marco Riva,Referral,40517.96,40517.96,0,3376.5,83.4,FALSE,
DEAL-001335-00,ACC-001335,PossiblePage Account 1335,Original,,2025-10-27,2025-11-02,Hospitality,11-50,Italy,Starter,Marta Fabbri,Outbound,6533.23,5233.93,0.1989,436.16,42.2,FALSE,
DEAL-001336-00,ACC-001336,PossiblePage Account 1336,Original,,2025-02-22,2025-03-02,Manufacturing,1-10,Italy,Growth,Marco Riva,Inbound Demo,23608.86,21091.45,0.1066,1757.62,55.2,FALSE,
DEAL-001337-00,ACC-001337,PossiblePage Account 1337,Original,,2025-03-19,2025-03-23,Real Estate,11-50,Germany,Growth,Pietro Mancini,Paid Search,22097.99,20343.92,0.0794,1695.33,75.9,FALSE,
DEAL-001338-00,ACC-001338,PossiblePage Account 1338,Original,,2025-03-30,2025-04-25,Professional Services,201-1000,Italy,Growth,Elena Costa,Inbound Demo,12369.47,11552.56,0.066,962.71,55.0,TRUE,AI page builder
DEAL-001339-00,ACC-001339,PossiblePage Account 1339,Original,,2025-01-02,2025-01-19,Financial Services,1-10,Nordics,Growth,Giulia Neri,Paid Search,23805.61,18958.24,0.2036,1579.85,86.5,TRUE,Advanced integrations
DEAL-001340-00,ACC-001340,PossiblePage Account 1340,Original,,2025-10-20,2025-11-12,Retail,1000+,Nordics,Starter,Marco Riva,Paid Search,7033.34,6542.75,0.0698,545.23,86.6,FALSE,
DEAL-001341-00,ACC-001341,PossiblePage Account 1341,Original,,2025-03-10,2025-03-24,Nonprofit,1-10,Germany,Growth,Marta Fabbri,Partner,14616.98,13261.44,0.0927,1105.12,72.7,TRUE,Advanced integrations
DEAL-001342-00,acc-001342,PossiblePage Account 1342,Original,,2025-06-16,2025-07-10,Manufacturing,1-10,Italy,Starter,Giulia Neri,Paid Search,5748.89,5048.03,0.1219,420.67,85.5,FALSE,
DEAL-001343-00,ACC-001343,PossiblePage Account 1343,Original,,2025-05-08,2025-06-05,Hospitality,51-200,Nordics,Starter,Marco Riva,Outbound,4355.88,4196.02,0.0367,349.67,71.4,FALSE,
DEAL-001344-00,ACC-001344,PossiblePage Account 1344,Original,,2025-06-04,2025-06-23,Education,51-200,Spain,Growth,Pietro Mancini,Paid Search,16528.77,14861.7,0.1009,1238.48,66.7,TRUE,Dynamic forms
DEAL-001345-00,ACC-001345,PossiblePage Account 1345,Original,,2025-05-27,2025-06-05,Manufacturing,11-50,Italy,Scale,Marco Riva,Outbound,61307.03,54582.78,0.1097,4548.56,82.8,FALSE,
DEAL-001346-00,ACC-001346,PossiblePage Account 1346,Original,,2025-06-24,2025-07-07,Software,51-200,Germany,Starter,Giulia Neri,Inbound Demo,6453.26,5769.46,0.106,480.79,64.1,FALSE,
DEAL-001347-00, ACC-001347 ,PossiblePage Account 1347,Original,,2025-02-13,2025-03-05,Hospitality,11-50,Italy,Scale,Giulia Neri,Inbound Demo,30662.91,25706.72,0.1616,2142.23,71.5,TRUE,CRM sync
DEAL-001348-00,ACC-001348,PossiblePage Account 1348,Original,,2025-08-19,2025-09-04,Education,11-50,Germany,Scale,Arianna Galli,Partner,37296.36,33943.7,0.0899,2828.64,92.0,FALSE,
DEAL-001349-00,acc-001349,PossiblePage Account 1349,Original,,2025-01-25,2025-02-24,Healthcare,11-50,Italy,Enterprise,Luca Serra,Referral,132190.44,123016.8,0.0694,10251.4,55.7,FALSE,
DEAL-001350-00,acc-001350,PossiblePage Account 1350,Original,,2025-08-10,2025-08-19,Manufacturing,11-50,Netherlands,Growth,Marta Fabbri,Outbound,12878.71,10027.43,0.2214,835.62,33.7,TRUE,Dynamic forms
DEAL-001351-00,ACC 001351,PossiblePage Account 1351,Original,,2025-07-28,2025-07-28,Professional Services,51-200,United Kingdom,Growth,Sara Villa,Partner,11678.15,10946.41,0.0627,912.2,67.9,FALSE,
DEAL-001352-00,ACC 001352,PossiblePage Account 1352,Original,,2025-05-16,2025-06-13,Professional Services,1000+,Italy,Starter,Riccardo Leone,Outbound,5536.1,3933.79,0.2894,327.82,50.0,TRUE,Beta checkout
DEAL-001353-00, ACC-001353 ,PossiblePage Account 1353,Original,,2025-01-19,2025-02-17,Real Estate,51-200,Italy,Growth,Sara Villa,Outbound,9817.0,8026.89,0.1823,668.91,65.1,FALSE,
DEAL-001354-00,ACC-001354,PossiblePage Account 1354,Original,,2025-08-29,2025-09-17,Financial Services,201-1000,Italy,Starter,Luca Serra,Webinar,3210.94,2607.21,0.188,217.27,52.6,TRUE,Beta checkout
DEAL-001355-00, ACC-001355 ,PossiblePage Account 1355,Original,,2025-02-08,2025-02-17,Professional Services,1-10,Italy,Starter,Marco Riva,Inbound Demo,2559.51,2150.88,0.1597,179.24,33.5,FALSE,
DEAL-001356-00, ACC-001356 ,PossiblePage Account 1356,Original,,2025-06-23,2025-07-22,Financial Services,51-200,France,Growth,Arianna Galli,Outbound,13731.71,11481.22,0.1639,956.77,89.2,FALSE,
DEAL-001357-00,ACC-001357,PossiblePage Account 1357,Original,,2025-02-20,2025-03-21,Manufacturing,11-50,Spain,Growth,Nina Poli,Outbound,10796.17,9783.4,0.0938,815.28,66.9,FALSE,
DEAL-001358-00,ACC-001358,PossiblePage Account 1358,Original,,2025-11-23,2025-12-21,Healthcare,11-50,Italy,Starter,Riccardo Leone,Referral,3848.86,2957.88,0.2315,246.49,34.4,TRUE,AI page builder
DEAL-001359-00,ACC 001359,PossiblePage Account 1359,Original,,2025-09-11,2025-10-05,Nonprofit,201-1000,Netherlands,Starter,Marco Riva,Paid Search,6923.73,5778.5,0.1654,481.54,68.7,TRUE,AI page builder
DEAL-001360-00,ACC 001360,PossiblePage Account 1360,Original,,2025-07-08,2025-08-06,Healthcare,51-200,Netherlands,Starter,Arianna Galli,Referral,7470.91,7130.24,0.0456,594.19,80.5,FALSE,
DEAL-001361-00,ACC 001361,PossiblePage Account 1361,Original,,2025-03-15,2025-04-07,Retail,51-200,Italy,Starter,Marco Riva,Inbound Demo,4222.46,3812.34,0.0971,317.69,57.9,FALSE,
DEAL-001362-00, ACC-001362 ,PossiblePage Account 1362,Original,,2025-07-30,2025-08-06,Education,51-200,Italy,Growth,Nina Poli,Partner,24634.27,23745.16,0.0361,1978.76,71.4,FALSE,
DEAL-001363-00, ACC-001363 ,PossiblePage Account 1363,Original,,2025-07-14,2025-08-03,Software,51-200,Italy,Starter,Riccardo Leone,Outbound,8063.68,7426.58,0.079,618.88,77.3,FALSE,
DEAL-001364-00,ACC-001364,PossiblePage Account 1364,Original,,2025-07-05,2025-07-11,Software,51-200,Italy,Growth,Marta Fabbri,Paid Search,15238.98,14904.62,0.0219,1242.05,77.1,FALSE,
DEAL-001365-00, ACC-001365 ,PossiblePage Account 1365,Original,,2025-10-20,2025-10-25,Financial Services,51-200,Italy,Growth,Elena Costa,Inbound Demo,18189.2,13730.18,0.2451,1144.18,48.2,TRUE,AI page builder
DEAL-001366-00,ACC 001366,PossiblePage Account 1366,Original,,2025-12-24,2026-01-10,Financial Services,51-200,Italy,Starter,Luca Serra,Outbound,8477.34,7435.47,0.1229,619.62,84.0,FALSE,
DEAL-001367-00,acc-001367,PossiblePage Account 1367,Original,,2025-10-20,2025-11-16,Real Estate,11-50,Italy,Starter,Pietro Mancini,Partner,7658.55,6544.86,0.1454,545.4,41.5,FALSE,
DEAL-001368-00,ACC-001368,PossiblePage Account 1368,Original,,2025-03-25,2025-04-19,Financial Services,201-1000,Italy,Starter,Arianna Galli,Inbound Demo,2668.79,2396.14,0.1022,199.68,73.8,TRUE,AI page builder
DEAL-001369-00,ACC-001369,PossiblePage Account 1369,Original,,2025-05-07,2025-05-08,Financial Services,11-50,Italy,Scale,Arianna Galli,Webinar,61505.13,51428.46,0.1638,4285.7,26.5,FALSE,
DEAL-001370-00, ACC-001370 ,PossiblePage Account 1370,Original,,2025-03-08,2025-03-27,Real Estate,1000+,Italy,Growth,Luca Serra,Referral,9358.46,8307.54,0.1123,692.3,57.2,FALSE,
DEAL-001370-01,ACC 001370,PossiblePage Account 1370,Correction,SalesOps value correction,2025-03-17,2025-03-27,Real Estate,1000+,Italy,Growth,Luca Serra,Referral,9521.93,8536.73,0.143,711.39,57.2,FALSE,
DEAL-001371-00,ACC-001371,PossiblePage Account 1371,Original,,2025-03-03,2025-03-03,Healthcare,11-50,Netherlands,Starter,Nina Poli,Outbound,5690.67,4862.38,0.1456,405.2,64.0,TRUE,CRM sync
DEAL-001372-00,ACC-001372,PossiblePage Account 1372,Original,,2025-02-12,2025-03-13,Healthcare,1-10,Spain,Growth,Arianna Galli,Webinar,22490.8,19924.98,0.1141,1660.41,66.3,FALSE,
DEAL-001373-00,ACC 001373,PossiblePage Account 1373,Original,,2025-06-15,2025-06-26,Professional Services,11-50,Italy,Growth,Marta Fabbri,Partner,19197.13,17174.94,0.1053,1431.24,95.7,FALSE,
DEAL-001374-00, ACC-001374 ,PossiblePage Account 1374,Original,,2025-02-10,2025-02-16,Professional Services,11-50,Italy,Scale,Arianna Galli,Partner,53961.57,49499.83,0.0827,4124.99,72.1,TRUE,Dynamic forms
DEAL-001375-00,ACC 001375,PossiblePage Account 1375,Original,,2025-04-19,2025-04-22,Software,1-10,Netherlands,Growth,Marta Fabbri,Referral,18313.86,15810.51,0.1367,1317.54,43.7,FALSE,
DEAL-001376-00,ACC 001376,PossiblePage Account 1376,Original,,2025-04-13,2025-04-25,Healthcare,51-200,Italy,Scale,Nina Poli,Inbound Demo,61738.58,55569.09,0.0999,4630.76,83.0,FALSE,
DEAL-001377-00,ACC-001377,PossiblePage Account 1377,Original,,2025-08-27,2025-09-17,Education,201-1000,Netherlands,Starter,Luca Serra,Outbound,8414.58,6130.47,0.2714,510.87,25.9,FALSE,
DEAL-001378-00,ACC-001378,PossiblePage Account 1378,Original,,2025-04-19,2025-05-12,Real Estate,51-200,Italy,Starter,Riccardo Leone,Inbound Demo,6783.68,6210.13,0.0845,517.51,81.8,FALSE,
DEAL-001379-00, ACC-001379 ,PossiblePage Account 1379,Original,,2025-03-04,2025-03-07,Financial Services,1000+,France,Starter,Marco Riva,Webinar,6314.91,5880.11,0.0689,490.01,88.8,FALSE,
DEAL-001380-00,ACC-001380,PossiblePage Account 1380,Original,,2025-03-07,2025-03-31,Professional Services,51-200,Germany,Scale,Luca Serra,Inbound Demo,29192.79,24870.41,0.1481,2072.53,57.7,FALSE,
DEAL-001381-00, ACC-001381 ,PossiblePage Account 1381,Original,,2025-10-22,2025-11-08,Professional Services,11-50,Italy,Starter,Marta Fabbri,Paid Search,6020.09,4906.49,0.185,408.87,71.0,TRUE,Beta checkout
DEAL-001382-00,ACC-001382,PossiblePage Account 1382,Original,,2025-03-27,2025-04-14,Healthcare,51-200,United Kingdom,Growth,Riccardo Leone,Partner,24204.37,23048.69,0.0477,1920.72,73.7,FALSE,
DEAL-001383-00, ACC-001383 ,PossiblePage Account 1383,Original,,2025-03-29,2025-04-23,Software,11-50,Nordics,Growth,Sara Villa,Paid Search,16215.42,15807.75,0.0251,1317.31,67.6,FALSE,
DEAL-001384-00,ACC-001384,PossiblePage Account 1384,Original,,2025-05-08,2025-05-30,Software,11-50,Italy,Enterprise,Nina Poli,Inbound Demo,135213.69,127173.25,0.0595,10597.77,67.9,FALSE,
DEAL-001385-00,acc-001385,PossiblePage Account 1385,Original,,2025-11-10,2025-11-15,Retail,11-50,Italy,Growth,Marta Fabbri,Paid Search,25970.64,22850.24,0.1202,1904.19,81.3,TRUE,AI page builder
DEAL-001386-00, ACC-001386 ,PossiblePage Account 1386,Original,,2025-12-05,2025-12-23,Manufacturing,1-10,Italy,Scale,Elena Costa,Referral,46765.93,39432.5,0.1568,3286.04,77.9,TRUE,CRM sync
DEAL-001387-00,ACC-001387,PossiblePage Account 1387,Original,,2025-08-16,2025-08-22,Education,201-1000,Italy,Starter,Pietro Mancini,Outbound,8455.95,7938.24,0.0612,661.52,56.7,FALSE,
DEAL-001388-00,ACC-001388,PossiblePage Account 1388,Original,,2025-10-31,2025-11-17,Manufacturing,11-50,Italy,Growth,Marco Riva,Partner,25635.33,22467.65,0.1236,1872.3,89.1,FALSE,
DEAL-001389-00,ACC-001389,PossiblePage Account 1389,Original,,2025-10-08,2025-10-17,Real Estate,11-50,Italy,Enterprise,Riccardo Leone,Inbound Demo,136666.17,111459.25,0.1844,9288.27,58.7,TRUE,AI page builder
DEAL-001390-00,ACC-001390,PossiblePage Account 1390,Original,,2025-03-26,2025-04-07,Professional Services,11-50,Italy,Growth,Arianna Galli,Inbound Demo,17281.84,16750.51,0.0307,1395.88,62.9,FALSE,
DEAL-001391-00,acc-001391,PossiblePage Account 1391,Original,,2025-02-20,2025-02-25,Financial Services,11-50,Italy,Starter,Giulia Neri,Outbound,3085.22,2668.18,0.1352,222.35,62.2,FALSE,
DEAL-001392-00,ACC-001392,PossiblePage Account 1392,Original,,2025-10-01,2025-10-17,Professional Services,201-1000,Italy,Starter,Pietro Mancini,Outbound,8616.52,7559.14,0.1227,629.93,67.9,FALSE,
DEAL-001393-00,acc-001393,PossiblePage Account 1393,Original,,2025-03-16,2025-03-19,Software,11-50,Italy,Scale,Arianna Galli,Referral,63237.64,57489.88,0.0909,4790.82,57.8,FALSE,
DEAL-001394-00,ACC-001394,PossiblePage Account 1394,Original,,2025-07-12,2025-07-15,Manufacturing,1-10,Italy,Scale,Arianna Galli,Outbound,35420.0,30552.67,0.1374,2546.06,95.8,FALSE,
DEAL-001395-00, ACC-001395 ,PossiblePage Account 1395,Original,,2025-07-26,2025-08-23,Real Estate,51-200,Italy,Growth,Riccardo Leone,Inbound Demo,10145.56,8446.36,0.1675,703.86,64.8,TRUE,CRM sync
DEAL-001396-00, ACC-001396 ,PossiblePage Account 1396,Original,,2025-09-25,2025-10-17,Software,1000+,France,Starter,Marco Riva,Paid Search,6300.07,5385.5,0.1452,448.79,60.2,FALSE,
DEAL-001397-00,ACC 001397,PossiblePage Account 1397,Original,,2025-05-17,2025-05-20,Manufacturing,1-10,Italy,Starter,Riccardo Leone,Inbound Demo,8180.43,6764.69,0.1731,563.72,93.0,TRUE,CRM sync
DEAL-001398-00,ACC-001398,PossiblePage Account 1398,Original,,2025-08-25,2025-09-01,Professional Services,51-200,Italy,Growth,Marta Fabbri,Outbound,22777.3,21126.56,0.0725,1760.55,83.0,FALSE,
DEAL-001399-00,ACC-001399,PossiblePage Account 1399,Original,,2025-10-17,2025-11-11,Professional Services,51-200,France,Scale,Arianna Galli,Outbound,52424.06,42857.62,0.1825,3571.47,27.9,FALSE,
DEAL-001400-00,ACC-001400,PossiblePage Account 1400,Original,,2025-11-27,2025-12-10,Professional Services,51-200,Nordics,Scale,Marco Riva,Inbound Demo,51984.28,49876.26,0.0406,4156.36,75.7,FALSE,
DEAL-001401-00,acc-001401,PossiblePage Account 1401,Original,,2025-03-01,2025-03-16,Retail,51-200,Netherlands,Starter,Arianna Galli,Inbound Demo,3027.15,2745.8,0.0929,228.82,69.9,FALSE,
DEAL-001402-00,ACC-001402,PossiblePage Account 1402,Original,,2025-08-23,2025-09-14,Education,1-10,Italy,Growth,Riccardo Leone,Outbound,9656.51,8214.27,0.1494,684.52,60.4,FALSE,
DEAL-001403-00,ACC-001403,PossiblePage Account 1403,Original,,2025-03-08,2025-03-23,Retail,51-200,Spain,Growth,Marco Riva,Outbound,14164.63,10834.79,0.2351,902.9,27.3,TRUE,Advanced integrations
DEAL-001404-00,acc-001404,PossiblePage Account 1404,Original,,2025-11-22,2025-12-20,Nonprofit,1-10,Spain,Starter,Marco Riva,Webinar,6557.96,6199.49,0.0547,516.62,76.6,FALSE,
DEAL-001405-00,ACC-001405,PossiblePage Account 1405,Original,,2025-02-25,2025-03-08,Professional Services,51-200,Italy,Starter,Sara Villa,Outbound,8108.95,7465.05,0.0794,622.09,62.4,FALSE,
DEAL-001406-00,ACC-001406,PossiblePage Account 1406,Original,,2025-06-10,2025-07-04,Real Estate,11-50,Nordics,Scale,Pietro Mancini,Inbound Demo,44077.15,42868.77,0.0274,3572.4,59.1,FALSE,
DEAL-001407-00, ACC-001407 ,PossiblePage Account 1407,Original,,2025-07-06,2025-07-13,Professional Services,201-1000,Netherlands,Growth,Marco Riva,Partner,21990.26,19797.92,0.0997,1649.83,71.9,FALSE,
DEAL-001408-00,ACC-001408,PossiblePage Account 1408,Original,,2025-10-14,2025-11-11,Nonprofit,1-10,Germany,Starter,Luca Serra,Outbound,5005.17,4488.86,0.1032,374.07,72.9,TRUE,Dynamic forms
DEAL-001409-00,ACC-001409,PossiblePage Account 1409,Original,,2025-10-29,2025-11-17,Software,51-200,France,Starter,Marco Riva,Paid Search,5018.32,4419.13,0.1194,368.26,95.7,FALSE,
DEAL-001410-00,ACC 001410,PossiblePage Account 1410,Original,,2025-04-08,2025-04-11,Education,51-200,Spain,Starter,Nina Poli,Inbound Demo,8137.28,7530.93,0.0745,627.58,67.4,FALSE,
DEAL-001411-00,ACC 001411,PossiblePage Account 1411,Original,,2025-09-11,2025-10-06,Financial Services,1000+,Nordics,Starter,Nina Poli,Outbound,6341.45,5644.1,0.11,470.34,75.5,FALSE,
DEAL-001411-01, ACC-001411 ,PossiblePage Account 1411,Correction,SalesOps value correction,2025-09-20,2025-10-06,Financial Services,1000+,Nordics,Starter,Nina Poli,Outbound,6561.59,5635.13,0.2447,469.59,75.5,FALSE,
DEAL-001412-00,ACC-001412,PossiblePage Account 1412,Original,,2025-12-08,2025-12-29,Professional Services,1000+,Netherlands,Growth,Arianna Galli,Inbound Demo,21143.08,19913.13,0.0582,1659.43,68.6,FALSE,
DEAL-001413-00, ACC-001413 ,PossiblePage Account 1413,Original,,2025-11-12,2025-12-06,Professional Services,51-200,Netherlands,Growth,Pietro Mancini,Outbound,23338.69,21657.41,0.072,1804.78,49.0,FALSE,
DEAL-001414-00,ACC-001414,PossiblePage Account 1414,Original,,2025-02-14,2025-02-14,Education,1-10,Italy,Growth,Marco Riva,Outbound,19387.64,15456.23,0.2028,1288.02,25.5,FALSE,
DEAL-001415-00,ACC-001415,PossiblePage Account 1415,Original,,2025-02-27,2025-02-28,Healthcare,11-50,Nordics,Starter,Marco Riva,Paid Search,2678.0,2450.94,0.0848,204.25,69.6,FALSE,
DEAL-001415-01,ACC 001415,PossiblePage Account 1415,Correction,SalesOps value correction,2025-03-01,2025-02-28,Healthcare,11-50,Nordics,Starter,Marco Riva,Paid Search,2771.21,2519.07,-0.0137,209.92,69.6,FALSE,
DEAL-001416-00,ACC-001416,PossiblePage Account 1416,Original,,2025-06-19,2025-06-25,Real Estate,201-1000,Italy,Scale,Riccardo Leone,Inbound Demo,28156.13,25584.49,0.0913,2132.04,66.9,FALSE,
DEAL-001417-00, ACC-001417 ,PossiblePage Account 1417,Original,,2025-02-24,2025-03-22,Hospitality,11-50,Italy,Starter,Nina Poli,Outbound,8111.78,7117.0,0.1226,593.08,60.6,TRUE,Beta checkout
DEAL-001418-00,ACC-001418,PossiblePage Account 1418,Original,,2025-05-24,2025-06-03,Hospitality,11-50,Italy,Scale,Marta Fabbri,Outbound,56059.17,46965.09,0.1622,3913.76,71.8,FALSE,
DEAL-001419-00,ACC-001419,PossiblePage Account 1419,Original,,2025-08-06,2025-08-14,Financial Services,11-50,Nordics,Growth,Arianna Galli,Paid Search,19841.12,19149.88,0.0348,1595.82,67.6,FALSE,
DEAL-001420-00,ACC 001420,PossiblePage Account 1420,Original,,2025-04-10,2025-04-20,Financial Services,11-50,Italy,Growth,Pietro Mancini,Inbound Demo,11787.62,10504.02,0.1089,875.34,26.5,FALSE,
DEAL-001421-00,ACC 001421,PossiblePage Account 1421,Original,,2025-06-22,2025-07-03,Real Estate,201-1000,Germany,Scale,Riccardo Leone,Inbound Demo,32198.03,30155.05,0.0635,2512.92,66.4,FALSE,
DEAL-001422-00,ACC-001422,PossiblePage Account 1422,Original,,2025-01-07,2025-01-14,Professional Services,1-10,Nordics,Enterprise,Marta Fabbri,Inbound Demo,103023.01,87525.17,0.1504,7293.76,43.1,TRUE,Dynamic forms
DEAL-001423-00,ACC-001423,PossiblePage Account 1423,Original,,2025-03-29,2025-04-05,Retail,51-200,United Kingdom,Scale,Elena Costa,Inbound Demo,66073.33,59072.12,0.106,4922.68,81.9,FALSE,
DEAL-001424-00,acc-001424,PossiblePage Account 1424,Original,,2025-06-14,2025-07-08,Manufacturing,1-10,Italy,Scale,Arianna Galli,Outbound,33001.51,25614.47,0.2238,2134.54,61.7,TRUE,Dynamic forms
DEAL-001425-00,acc-001425,PossiblePage Account 1425,Original,,2025-08-22,2025-09-04,Manufacturing,11-50,Italy,Scale,Marco Riva,Paid Search,58834.11,48629.87,0.1734,4052.49,72.9,FALSE,
DEAL-001426-00,ACC 001426,PossiblePage Account 1426,Original,,2025-01-16,2025-02-09,Software,1-10,Netherlands,Growth,Giulia Neri,Paid Search,24005.16,21938.52,0.0861,1828.21,75.5,FALSE,
DEAL-001427-00,acc-001427,PossiblePage Account 1427,Original,,2025-12-19,2026-01-01,Financial Services,201-1000,Italy,Scale,Luca Serra,Outbound,26158.71,23959.26,0.0841,1996.6,68.1,FALSE,
DEAL-001428-00,acc-001428,PossiblePage Account 1428,Original,,2025-07-24,2025-08-09,Software,1-10,Italy,Starter,Luca Serra,Paid Search,7034.46,6504.89,0.0753,542.07,64.3,FALSE,
DEAL-001429-00,ACC-001429,PossiblePage Account 1429,Original,,2025-10-03,2025-10-26,Education,201-1000,Italy,Growth,Giulia Neri,Outbound,20543.49,17395.89,0.1532,1449.66,93.8,FALSE,
DEAL-001429-01, ACC-001429 ,PossiblePage Account 1429,Correction,SalesOps value correction,2025-10-07,2025-10-26,Education,201-1000,Italy,Growth,Giulia Neri,Outbound,20967.69,17193.07,0.18,1432.76,93.8,FALSE,
DEAL-001430-00,ACC 001430,PossiblePage Account 1430,Original,,2025-10-28,2025-11-17,Professional Services,51-200,Nordics,Enterprise,Luca Serra,Paid Search,179465.2,156627.36,0.1273,13052.28,55.1,TRUE,Dynamic forms
DEAL-001431-00,ACC-001431,PossiblePage Account 1431,Original,,2025-10-05,2025-10-24,Software,1000+,United Kingdom,Scale,Arianna Galli,Webinar,38303.56,36434.17,0.0488,3036.18,61.7,TRUE,AI page builder
DEAL-001432-00,ACC 001432,PossiblePage Account 1432,Original,,2025-04-03,2025-04-26,Professional Services,11-50,Spain,Scale,Sara Villa,Outbound,33130.99,29552.15,0.108,2462.68,88.6,FALSE,
DEAL-001433-00, ACC-001433 ,PossiblePage Account 1433,Original,,2025-11-22,2025-11-27,Retail,1-10,Nordics,Growth,Giulia Neri,Inbound Demo,11582.34,9616.84,0.1697,801.4,27.8,FALSE,
DEAL-001434-00,ACC-001434,PossiblePage Account 1434,Original,,2025-02-27,2025-03-17,Retail,11-50,Netherlands,Scale,Riccardo Leone,Partner,53903.96,49472.04,0.0822,4122.67,40.8,FALSE,
DEAL-001435-00,ACC-001435,PossiblePage Account 1435,Original,,2025-07-14,2025-07-24,Hospitality,51-200,Netherlands,Starter,Pietro Mancini,Webinar,6729.09,6081.12,0.0963,506.76,64.7,FALSE,
DEAL-001436-00,acc-001436,PossiblePage Account 1436,Original,,2025-12-07,2025-12-21,Real Estate,11-50,Netherlands,Starter,Elena Costa,Inbound Demo,8961.31,8182.16,0.0869,681.85,33.9,FALSE,
DEAL-001437-00,ACC-001437,PossiblePage Account 1437,Original,,2025-01-09,2025-01-10,Professional Services,11-50,Netherlands,Scale,Riccardo Leone,Referral,35483.56,31836.78,0.1028,2653.07,54.4,FALSE,
DEAL-001438-00,ACC-001438,PossiblePage Account 1438,Original,,2025-03-31,2025-04-21,Professional Services,201-1000,Italy,Scale,Sara Villa,Webinar,49596.93,48092.99,0.0303,4007.75,76.0,FALSE,
