ticket_id,support_account_key,created_date,ticket_category,priority,first_response_hours,resolution_hours,support_csat,channel
TKT-004233,ACC-001352,2026-04-19,Integration,Medium,14.59,50.65,4.1,Chat
TKT-004234, ACC-001352 ,2025-07-29,Billing,Medium,24.48,59.9,3.4,Chat
TKT-004235,acc-001352,2025-09-16,Beta feature,High,27.98,67.6,1,Chat
TKT-004236,ACC-001352,2025-09-23,Beta feature,Urgent,32.29,75.51,1,Email
TKT-004237, ACC-001353 ,2025-12-03,Billing,Medium,14.31,43.85,4.0,Email
TKT-004238,acc-001353,2025-10-11,Bug,High,15.75,62.66,2.8,Chat
TKT-004239, ACC-001353 ,2025-06-04,Onboarding,Low,2.18,42.01,4.7,Chat
TKT-004240,ACC-001353,2025-09-01,Billing,High,12.71,33.23,4.0,Help Center
TKT-004241,ACC-001354,2026-07-08,Beta feature,Medium,25.32,74.66,3.0,Email
TKT-004242,ACC 001354,2025-12-19,Billing,Medium,19.48,84.93,1.5,Email
TKT-004243,ACC-001354,2026-04-18,Beta feature,Medium,9.71,28.6,2.3,Email
TKT-004244,acc-001355,2025-07-21,Beta feature,High,27.38,67.54,4.2,Chat
TKT-004245, ACC-001355 ,2025-11-29,Beta feature,Low,8.97,53.44,4.5,Chat
TKT-004246,ACC-001355,2025-06-25,Performance,Medium,21.61,63.49,3.0,Chat
TKT-004247, ACC-001357 ,2026-02-04,Onboarding,High,19.15,65.99,3.9,Email
TKT-004248, ACC-001357 ,2025-12-07,Onboarding,Medium,13.31,42.7,5,Email
TKT-004249,acc-001357,2025-07-04,Billing,Low,6.7,35.78,4.8,Email
TKT-004250,ACC-001357,2025-05-14,Onboarding,Low,4.92,22.02,3.8,Email
TKT-004251,ACC 001358,2026-03-16,Performance,High,18.34,54.65,3.3,Chat
TKT-004252,acc-001358,2026-06-06,Billing,Urgent,19.45,63.26,2.0,Email
TKT-004253,ACC-001358,2026-11-28,Performance,Medium,24.19,55.0,1.5,Chat
TKT-004254,ACC-001358,2026-02-09,Beta feature,Medium,14.54,30.51,2.7,Email
TKT-004255,ACC-001359,2026-09-30,Beta feature,High,29.09,83.45,3.2,Chat
TKT-004256,ACC-001359,2026-08-29,Onboarding,Medium,10.63,16.69,4.7,Chat
TKT-004257, ACC-001359 ,2026-08-19,Billing,Medium,19.12,75.34,3.0,Chat
TKT-004258,ACC 001361,2026-01-30,Billing,Medium,9.66,30.8,4.2,Email
TKT-004259,ACC 001361,2025-06-18,Onboarding,Urgent,8.15,29.02,3.9,Email
TKT-004260,ACC-001361,2025-04-17,Onboarding,Medium,19.3,74.32,4.4,Email
TKT-004261,acc-001362,2025-10-31,Performance,Medium,5.35,40.86,3.3,Chat
TKT-004262,ACC-001363,2026-03-23,Onboarding,Low,8.58,25.16,4.2,Chat
TKT-004263,ACC 001363,2026-02-05,Bug,Medium,13.57,44.5,4.6,Chat
TKT-004264,ACC-001363,2025-09-12,Onboarding,Low,7.36,38.61,2.8,Email
TKT-004265,ACC-001363,2026-01-12,Integration,High,16.76,55.58,3.8,Chat
TKT-004266,ACC-001364,2026-02-10,Performance,Low,10.35,30.79,4.2,Help Center
TKT-004267,ACC-001364,2025-12-31,Onboarding,Low,1.72,19.95,3.9,Chat
TKT-004268,ACC-001364,2026-05-03,Onboarding,High,20.05,59.06,3.2,Email
TKT-004269,ACC-001364,2026-06-07,Billing,Low,8.83,24.05,4.3,Chat
TKT-004270,ACC-001365,2026-09-09,Onboarding,High,28.5,89.4,1,Chat
TKT-004271, ACC-001365 ,2026-06-07,Billing,High,26.74,69.4,1.8,Chat
TKT-004272,ACC-001365,2026-02-04,Performance,High,20.46,54.56,1.6,Email
TKT-004273,ACC 001366,2026-12-13,Billing,Low,9.1,25.26,4.5,Chat
TKT-004274,ACC-001366,2026-08-26,Performance,Medium,2.71,24.55,5,Chat
TKT-004275,ACC 001366,2026-06-04,Billing,Medium,19.98,56.35,3.5,Chat
TKT-004276,ACC-001366,2026-12-06,Performance,High,8.2,29.15,2.1,Email
TKT-004277,ACC-001367,2026-04-04,Integration,Medium,11.1,29.87,3.5,Email
TKT-004278,ACC 001367,2026-08-31,Performance,Medium,20.29,45.37,3.2,Phone
TKT-004279,acc-001367,2026-02-16,Integration,High,32.72,75.29,2.3,Chat
TKT-004280,ACC 001367,2026-07-03,Integration,Medium,15.94,60.77,1.2,Phone
TKT-004281,ACC 001368,2026-02-05,Beta feature,Urgent,21.32,61.05,3.7,Chat
TKT-004282,ACC-001369,2025-05-26,Integration,High,23.86,68.0,2.8,Email
TKT-004283, ACC-001369 ,2025-06-04,Onboarding,Urgent,24.52,59.75,2.4,Email
TKT-004284, ACC-001369 ,2025-12-21,Integration,Medium,13.79,47.14,3.6,Phone
TKT-004285,ACC-001369,2026-03-10,Performance,Low,12.49,40.69,3.1,Email
TKT-004286,acc-001371,2025-04-03,Beta feature,High,19.32,42.48,3.5,Chat
TKT-004287,ACC-001371,2025-10-21,Beta feature,Medium,7.26,36.05,3.3,Email
TKT-004288,ACC-001371,2025-05-12,Onboarding,Urgent,17.37,32.91,2.0,Email
TKT-004289, ACC-001371 ,2025-11-09,Beta feature,Low,11.08,35.59,2.8,Email
TKT-004290,ACC-001371,2026-01-18,Integration,Medium,9.36,19.72,3.3,Email
TKT-004291,ACC 001371,2025-11-11,Performance,Low,9.91,51.69,2.9,Chat
TKT-004292,ACC-001371,2025-07-27,Beta feature,High,27.9,94.29,3.8,Phone
TKT-004293,ACC 001372,2026-02-25,Performance,Low,6.74,57.22,4.5,Chat
TKT-004294,ACC-001372,2025-06-28,Onboarding,Medium,7.34,47.5,4.9,Email
TKT-004295,acc-001373,2025-09-20,Beta feature,Low,0.2,35.77,5,Email
TKT-004296, ACC-001373 ,2026-01-11,Billing,High,9.24,24.72,3.1,Email
TKT-004297,ACC-001374,2025-09-11,Integration,Medium,16.61,47.23,4.2,Chat
TKT-004298, ACC-001374 ,2025-06-24,Onboarding,Low,11.19,16.57,4.1,Email
TKT-004299,ACC-001374,2025-11-06,Beta feature,High,15.97,55.39,1.9,Email
TKT-004300,ACC-001374,2026-01-30,Bug,Medium,10.21,57.96,4.2,Phone
TKT-004301, ACC-001375 ,2025-05-18,Bug,High,22.03,54.37,4.1,Phone
TKT-004302,ACC-001375,2025-05-14,Onboarding,High,13.31,51.98,2.2,Chat
TKT-004303,ACC-001376,2026-03-21,Integration,Medium,7.82,25.24,5,Chat
TKT-004304,ACC 001376,2025-07-15,Billing,High,17.1,72.39,1.9,Email
TKT-004305, ACC-001376 ,2026-01-30,Integration,Medium,19.28,54.1,4.4,Email
TKT-004306,ACC-001377,2026-01-29,Onboarding,Medium,15.88,66.37,2.9,Email
TKT-004307,ACC 001377,2026-04-23,Beta feature,High,26.08,61.07,2.2,Email
TKT-004308,ACC-001377,2026-04-28,Performance,Medium,16.38,33.0,3.9,Chat
TKT-004309,acc-001377,2026-07-18,Performance,Medium,9.33,47.99,2.7,Email
TKT-004310, ACC-001377 ,2025-12-27,Beta feature,Urgent,28.66,102.86,2.9,Email
TKT-004311,acc-001377,2026-05-16,Onboarding,Low,4.13,21.03,2.5,Phone
TKT-004312,ACC-001378,2025-09-16,Beta feature,High,11.5,60.36,3.4,Email
TKT-004313,acc-001378,2026-02-20,Performance,Medium,11.38,52.35,4.0,Email
TKT-004314,ACC 001378,2026-04-10,Onboarding,Urgent,19.26,58.37,4.6,Phone
TKT-004315,ACC-001378,2025-11-23,Beta feature,Low,5.92,32.21,5,Chat
TKT-004316, ACC-001378 ,2025-07-21,Onboarding,Medium,7.98,39.49,5,Help Center
TKT-004317,ACC-001379,2025-11-23,Beta feature,Urgent,18.65,42.18,3.7,Email
TKT-004318, ACC-001379 ,2025-08-28,Onboarding,Medium,8.03,38.4,4.4,Help Center
TKT-004319,ACC-001381,2026-07-03,Billing,Low,5.04,41.4,4.2,Email
TKT-004320,ACC-001381,2026-04-26,Beta feature,High,16.47,35.87,3.3,Email
TKT-004321,acc-001381,2026-02-06,Integration,Medium,19.87,27.24,3.0,Chat
TKT-004322,ACC-001381,2026-01-21,Beta feature,Medium,1.76,16.48,2.7,Email
TKT-004323,ACC-001381,2026-09-22,Beta feature,High,14.9,40.66,2.9,Chat
TKT-004324,ACC 001382,2025-09-04,Onboarding,High,13.44,33.79,2.8,Phone
TKT-004325,acc-001382,2025-04-23,Onboarding,Low,1.95,37.11,3.8,Chat
TKT-004326,ACC-001382,2025-11-14,Billing,Urgent,2.76,24.59,2.1,Email
TKT-004327,ACC 001383,2025-09-05,Performance,High,18.64,58.55,3.3,Phone
TKT-004328,acc-001383,2026-01-30,Bug,High,18.92,46.45,4.8,Email
TKT-004329,ACC-001383,2026-01-29,Performance,Urgent,20.64,76.66,4.4,Chat
TKT-004330,ACC-001383,2026-03-18,Billing,Medium,0.2,13.67,3.6,Email
TKT-004331,ACC-001383,2026-02-06,Bug,Urgent,12.19,39.98,3.3,Email
TKT-004332,ACC-001384,2025-08-28,Integration,Low,9.58,28.5,4.3,Email
TKT-004333, ACC-001384 ,2025-06-08,Billing,High,8.27,25.15,2.8,Email
TKT-004334,ACC 001384,2026-05-05,Performance,Low,16.83,60.79,4.6,Phone
TKT-004335,ACC-001384,2025-08-26,Integration,Low,11.84,46.04,4.6,Chat
TKT-004336,ACC 001384,2025-10-10,Performance,Medium,5.39,19.33,3.1,Phone
TKT-004337,acc-001384,2026-03-31,Performance,Medium,4.38,58.16,4.7,Email
TKT-004338, ACC-001385 ,2026-01-03,Bug,Low,20.48,59.01,3.4,Help Center
TKT-004339,ACC-001385,2026-03-21,Performance,Medium,18.12,64.52,4.1,Email
TKT-004340,ACC-001386,2026-02-25,Billing,High,25.37,73.12,2.3,Email
TKT-004341,acc-001386,2026-05-13,Billing,High,23.55,59.09,2.8,Chat
TKT-004342,acc-001386,2026-01-01,Integration,Medium,8.25,44.69,3.7,Chat
TKT-004343,ACC 001386,2026-09-08,Beta feature,Medium,4.4,31.56,4.1,Help Center
TKT-004344,ACC-001386,2026-07-11,Performance,Medium,17.35,48.33,3.6,Phone
TKT-004345,acc-001386,2026-10-31,Bug,Medium,15.43,41.76,2.4,Email
TKT-004346,ACC-001387,2026-03-26,Performance,Medium,9.12,27.14,4.3,Email
TKT-004347,ACC-001387,2026-03-30,Performance,Medium,6.35,9.42,3.9,Phone
TKT-004348,ACC 001387,2026-01-16,Beta feature,Low,1.21,11.09,4.9,Email
TKT-004349,acc-001387,2026-07-25,Performance,Medium,14.18,40.02,5,Phone
TKT-004350,ACC-001387,2026-02-14,Integration,Medium,4.56,30.69,3.3,Chat
TKT-004351,ACC-001387,2026-06-11,Performance,Medium,5.35,9.17,4.4,Help Center
TKT-004352,ACC-001387,2025-10-24,Bug,High,22.19,65.52,2.0,Email
TKT-004353,ACC-001388,2026-11-12,Integration,Medium,7.28,27.23,4.9,Email
TKT-004354,acc-001388,2026-09-01,Beta feature,High,13.84,33.8,3.0,Email
TKT-004355,ACC-001388,2026-03-26,Onboarding,High,21.56,62.98,3.1,Email
TKT-004356,ACC 001388,2026-03-28,Integration,High,21.89,46.9,4.0,Chat
TKT-004357,ACC 001388,2026-01-11,Beta feature,High,21.21,57.66,2.7,Chat
TKT-004358,ACC-001389,2026-02-06,Integration,Medium,13.39,38.16,5,Chat
TKT-004359,ACC-001389,2025-12-20,Onboarding,Low,17.05,37.38,2.6,Chat
TKT-004360,ACC-001390,2025-09-29,Integration,Low,0.2,18.97,1.6,Email
TKT-004361,ACC-001390,2026-02-06,Onboarding,Low,4.93,15.7,3.7,Chat
TKT-004362,ACC-001390,2025-11-12,Performance,Medium,12.26,60.72,4.8,Email
TKT-004363,acc-001391,2025-10-09,Billing,Medium,9.56,42.15,3.5,Email
TKT-004364,ACC-001391,2025-12-17,Beta feature,Low,4.55,41.4,3.4,Email
TKT-004365,acc-001392,2026-05-12,Performance,Urgent,13.31,65.19,4.1,Phone
TKT-004366,acc-001392,2026-05-04,Onboarding,Medium,4.75,12.39,4.3,Help Center
TKT-004367,ACC-001392,2026-01-15,Integration,High,25.38,82.26,3.1,Chat
TKT-004368,ACC 001392,2026-06-17,Integration,Medium,6.45,34.73,5,Phone
TKT-004369,ACC-001393,2025-07-21,Bug,High,15.25,48.33,2.2,Chat
TKT-004370,ACC-001393,2025-12-23,Performance,Medium,4.84,26.51,5,Email
TKT-004371,ACC-001393,2025-03-31,Billing,High,18.52,55.15,3.4,Chat
TKT-004372,ACC-001393,2025-04-27,Integration,Medium,0.48,23.27,4.1,Email
TKT-004373,ACC-001395,2026-03-30,Beta feature,Medium,5.02,31.05,4.1,Email
TKT-004374, ACC-001395 ,2026-03-29,Bug,Low,8.52,29.47,3.7,Chat
TKT-004375,ACC-001395,2026-07-19,Onboarding,Low,17.76,68.35,3.9,Email
TKT-004376,ACC-001395,2026-05-05,Performance,High,22.97,65.28,3.0,Phone
TKT-004377, ACC-001395 ,2026-08-18,Beta feature,Medium,19.32,55.41,2.3,Chat
TKT-004378,ACC-001395,2026-07-27,Billing,Low,7.1,30.25,4.4,Phone
TKT-004379,ACC-001396,2025-11-12,Onboarding,Medium,11.18,32.78,4.2,Chat
TKT-004380, ACC-001396 ,2026-02-02,Performance,Urgent,17.05,51.86,2.1,Email
TKT-004381,acc-001396,2026-01-10,Performance,Medium,8.54,31.94,2.6,Email
TKT-004382, ACC-001396 ,2026-01-05,Onboarding,High,13.64,55.81,1.7,Email
TKT-004383,ACC-001396,2025-11-18,Bug,Urgent,14.64,47.23,3.0,Chat
TKT-004384,ACC-001397,2025-06-19,Bug,Medium,9.27,21.85,3.8,Email
TKT-004385, ACC-001397 ,2025-08-24,Performance,High,22.76,58.37,3.5,Chat
TKT-004386,ACC-001397,2025-08-30,Beta feature,Medium,11.56,38.27,3.7,Email
TKT-004387,ACC 001398,2025-10-25,Billing,High,12.72,13.72,4.7,Chat
TKT-004388,ACC 001398,2026-01-12,Performance,Medium,6.37,41.04,5,Phone
TKT-004389, ACC-001398 ,2026-04-28,Bug,Low,2.35,30.6,4.5,Email
TKT-004390,ACC-001399,2026-01-24,Beta feature,High,19.61,54.52,1.6,Email
TKT-004391,ACC-001399,2025-12-28,Onboarding,Low,12.91,26.21,4.5,Email
TKT-004392,ACC-001399,2026-04-08,Integration,Medium,7.76,46.13,3.5,Email
TKT-004393, ACC-001399 ,2026-03-28,Beta feature,Medium,7.72,30.54,4.1,Email
TKT-004394,ACC-001400,2026-10-24,Bug,High,8.56,34.86,3.7,Email
TKT-004395,ACC 001400,2026-05-08,Billing,Low,2.7,3.7,3.6,Email
TKT-004396,ACC-001401,2025-10-09,Integration,Low,2.54,32.89,5,Email
TKT-004397,ACC-001401,2025-04-21,Integration,High,26.16,66.81,3.0,Email
TKT-004398,ACC-001401,2025-10-04,Bug,Low,8.81,16.3,2.2,Email
TKT-004399,acc-001402,2025-10-18,Onboarding,Urgent,11.0,29.22,4.4,Email
TKT-004400, ACC-001402 ,2026-04-06,Onboarding,Low,6.56,44.99,4.6,Help Center
TKT-004401,ACC-001402,2026-09-08,Performance,Low,7.13,41.43,5.0,Chat
TKT-004402,ACC-001403,2025-10-20,Bug,Urgent,19.66,55.29,1,Email
TKT-004403,acc-001403,2025-06-08,Integration,Low,14.12,27.54,3.8,Email
TKT-004404,ACC-001403,2025-10-24,Onboarding,Low,10.74,11.74,2.2,Chat
TKT-004405,ACC-001404,2026-08-16,Billing,Medium,7.61,33.59,4.0,Chat
TKT-004406,ACC 001404,2026-01-09,Performance,High,12.65,42.57,3.8,Email
TKT-004407,ACC 001404,2026-03-28,Beta feature,High,22.72,71.86,4.1,Email
TKT-004408,ACC-001404,2026-06-28,Onboarding,Medium,0.2,4.34,3.7,Email
TKT-004409,ACC-001404,2026-01-24,Performance,Low,5.69,16.19,3.8,Chat
TKT-004410,ACC 001405,2025-03-12,Onboarding,Medium,6.28,23.71,5,Email
TKT-004411,ACC-001405,2025-07-11,Billing,Medium,5.86,12.3,2.8,Help Center
TKT-004412,ACC-001405,2025-12-16,Onboarding,High,6.03,19.53,4.0,Email
TKT-004413,ACC-001405,2026-01-09,Bug,High,19.85,36.84,4.7,Email
TKT-004414,ACC-001406,2025-09-11,Onboarding,Urgent,15.74,45.42,4.3,Email
TKT-004415,acc-001407,2026-01-08,Onboarding,Low,13.1,46.48,3.8,Chat
TKT-004416,ACC 001407,2026-03-28,Beta feature,Low,6.5,24.17,3.4,Chat
TKT-004417,acc-001407,2026-05-24,Billing,Medium,4.25,14.42,3.9,Chat
TKT-004418,ACC-001408,2026-03-31,Billing,Medium,12.58,38.44,3.5,Email
TKT-004419,ACC-001408,2026-05-03,Beta feature,Medium,14.18,39.05,2.4,Email
TKT-004420,ACC-001409,2026-10-27,Bug,Urgent,13.63,36.49,2.7,Email
TKT-004421,ACC 001409,2026-03-15,Beta feature,Low,9.88,45.82,2.3,Chat
TKT-004422,acc-001410,2026-03-29,Bug,High,16.58,64.01,3.3,Email
TKT-004423, ACC-001410 ,2025-11-13,Onboarding,High,13.34,42.46,4.4,Email
TKT-004424,ACC 001410,2025-11-02,Bug,Urgent,19.57,44.04,3.4,Phone
TKT-004425,ACC-001412,2026-11-04,Onboarding,Medium,12.56,30.34,4.2,Email
TKT-004426,ACC-001412,2026-05-24,Bug,Medium,7.11,56.75,3.0,Chat
TKT-004427, ACC-001412 ,2026-11-29,Billing,High,9.38,47.57,2.8,Email
TKT-004428,ACC-001412,2026-05-11,Performance,Low,0.2,36.09,4.0,Email
TKT-004429,ACC-001413,2026-02-10,Billing,Low,10.87,17.78,3.7,Phone
TKT-004430,ACC 001413,2026-09-03,Integration,High,16.73,49.22,3.9,Chat
TKT-004431,ACC-001413,2026-03-13,Performance,Medium,19.38,55.31,2.4,Chat
TKT-004432,ACC-001414,2025-02-24,Onboarding,Urgent,25.31,77.97,2.0,Help Center
TKT-004433,ACC-001414,2025-03-10,Billing,Urgent,24.11,53.79,2.7,Email
TKT-004434,ACC-001415,2025-12-13,Bug,Medium,9.62,36.12,3.2,Help Center
TKT-004435,acc-001415,2025-06-10,Bug,Medium,10.6,46.73,3.8,Chat
TKT-004436,ACC-001415,2025-09-14,Integration,High,19.82,49.12,1.9,Email
TKT-004437,acc-001416,2026-03-21,Billing,Urgent,22.08,67.94,2.5,Chat
TKT-004438,ACC-001416,2025-12-29,Performance,Medium,9.44,31.14,5,Chat
TKT-004439,acc-001416,2026-01-27,Onboarding,Medium,1.16,47.62,3.7,Chat
TKT-004440,ACC-001417,2025-03-26,Beta feature,Low,11.0,50.33,4.4,Email
TKT-004441,ACC-001417,2025-04-02,Performance,High,25.63,62.81,2.8,Email
TKT-004442,ACC-001417,2025-03-23,Performance,High,22.44,52.74,3.6,Chat
TKT-004443,acc-001418,2026-05-01,Bug,Medium,11.44,27.52,2.0,Email
TKT-004444,ACC-001418,2025-06-04,Performance,Low,4.42,30.62,3.9,Chat
TKT-004445,acc-001418,2025-07-13,Onboarding,Urgent,21.76,64.82,3.3,Help Center
TKT-004446,acc-001418,2025-09-13,Performance,Medium,8.15,49.65,3.5,Email
TKT-004447,ACC 001418,2025-11-28,Performance,Low,0.2,1.2,5,Email
TKT-004448, ACC-001419 ,2026-02-21,Performance,Medium,5.78,32.16,4.4,Help Center
TKT-004449,ACC 001419,2026-08-01,Performance,Medium,8.95,48.58,4.7,Chat
TKT-004450,ACC 001419,2026-05-01,Bug,Urgent,22.95,44.0,5,Phone
TKT-004451,ACC 001419,2026-02-04,Onboarding,Medium,8.52,36.01,3.2,Phone
TKT-004452,ACC 001419,2026-03-02,Billing,High,20.62,40.7,4.7,Chat
TKT-004453,ACC 001419,2026-03-29,Billing,Urgent,16.96,56.97,3.6,Chat
TKT-004454,ACC-001419,2025-09-06,Billing,High,18.85,43.93,3.1,Email
TKT-004455,acc-001420,2025-09-03,Bug,Low,15.71,42.86,1.9,Email
TKT-004456,ACC 001420,2025-07-28,Billing,High,21.22,58.0,1.9,Email
TKT-004457, ACC-001421 ,2025-11-01,Onboarding,Low,4.53,30.93,4.1,Email
TKT-004458,acc-001421,2025-10-07,Billing,Medium,13.49,43.96,4.2,Email
TKT-004459,ACC-001422,2025-02-28,Billing,Medium,28.12,62.87,3.0,Email
TKT-004460,ACC-001422,2025-04-12,Bug,Urgent,28.9,94.93,1,Email
TKT-004461,ACC-001422,2025-11-04,Integration,Urgent,22.52,61.36,1.6,Help Center
TKT-004462,ACC-001422,2025-04-25,Billing,Medium,23.52,51.93,1.2,Email
TKT-004463,ACC-001423,2026-03-04,Bug,Medium,5.1,15.78,3.9,Chat
TKT-004464,ACC-001423,2025-04-10,Beta feature,Medium,9.88,32.27,3.9,Email
TKT-004465,ACC-001423,2025-08-10,Onboarding,Low,7.36,36.35,5,Email
TKT-004466,ACC-001424,2025-12-03,Performance,Medium,7.58,45.44,3.9,Chat
TKT-004467,ACC-001424,2026-03-19,Beta feature,Medium,18.93,80.46,4.1,Phone
TKT-004468, ACC-001424 ,2026-06-01,Onboarding,Low,8.78,57.83,2.7,Chat
TKT-004469,ACC-001425,2026-06-29,Integration,Medium,17.58,54.27,4.3,Help Center
TKT-004470,ACC-001425,2025-12-13,Bug,Medium,12.72,52.09,3.3,Chat
TKT-004471,ACC-001425,2026-05-03,Bug,High,16.85,36.37,3.2,Email
TKT-004472,ACC-001426,2025-04-09,Onboarding,Medium,17.26,56.34,4.9,Email
TKT-004473,ACC-001426,2025-06-09,Integration,Medium,0.2,27.05,2.7,Chat
TKT-004474,ACC-001426,2025-11-14,Billing,Medium,11.61,28.96,3.5,Email
TKT-004475,ACC-001427,2026-05-30,Beta feature,Medium,9.78,40.52,5.0,Chat
TKT-004476,ACC-001427,2026-12-25,Beta feature,High,19.17,53.46,3.1,Help Center
TKT-004477,ACC 001427,2026-02-18,Billing,Low,9.6,49.68,5,Email
TKT-004478,ACC-001427,2026-08-31,Integration,Medium,12.45,47.53,3.6,Chat
TKT-004479,ACC 001428,2025-10-19,Performance,Medium,5.27,44.79,5.0,Email
TKT-004480,ACC-001428,2026-06-08,Integration,Low,7.53,14.91,4.1,Phone
TKT-004481,ACC-001429,2026-07-27,Integration,Low,0.82,32.13,4.9,Help Center
TKT-004482,ACC 001429,2026-08-12,Performance,Medium,2.67,10.74,4.5,Email
TKT-004483,ACC 001429,2025-11-10,Bug,High,18.12,53.01,4.2,Chat
TKT-004484, ACC-001429 ,2026-03-17,Performance,Medium,7.95,14.28,4.4,Email
TKT-004485,ACC-001430,2026-06-01,Beta feature,Urgent,16.02,57.72,2.8,Email
TKT-004486,acc-001430,2026-06-12,Beta feature,Medium,9.41,51.27,4.9,Email
TKT-004487,acc-001430,2026-05-10,Billing,High,21.93,66.98,2.9,Chat
TKT-004488,ACC-001431,2026-05-15,Integration,Medium,6.73,33.42,2.1,Chat
TKT-004489,ACC-001431,2026-09-24,Onboarding,Medium,7.54,51.75,4.9,Help Center
TKT-004490,ACC-001431,2026-07-25,Beta feature,Medium,2.01,17.55,5,Chat
TKT-004491,ACC-001431,2025-12-13,Performance,Medium,8.9,44.89,4.1,Chat
TKT-004492,ACC-001431,2026-05-21,Beta feature,Low,13.73,50.74,3.3,Chat
TKT-004493,ACC-001432,2026-04-16,Bug,Medium,7.2,44.63,5,Phone
TKT-004494,ACC-001433,2026-11-05,Onboarding,Medium,7.38,36.14,2.8,Email
TKT-004495, ACC-001433 ,2026-08-24,Integration,Medium,14.27,31.99,4.6,Email
TKT-004496, ACC-001433 ,2026-02-11,Performance,Medium,11.72,45.83,1.8,Email
TKT-004497,ACC 001433,2025-12-10,Onboarding,Medium,15.88,46.03,2.1,Chat
TKT-004498,acc-001433,2026-03-03,Performance,High,16.43,46.7,2.7,Phone
TKT-004499, ACC-001434 ,2025-11-27,Billing,Medium,15.59,55.75,3.4,Email
TKT-004500,ACC-001434,2025-12-26,Integration,High,14.55,43.64,2.5,Email
TKT-004501,ACC-001434,2026-02-20,Bug,High,22.94,66.59,2.5,Chat
TKT-004502,ACC-001435,2025-09-13,Onboarding,Urgent,8.63,43.27,3.7,Email
TKT-004503,acc-001435,2026-03-08,Billing,Low,1.57,17.38,4.2,Email
TKT-004504,ACC-001436,2026-01-19,Bug,High,17.32,56.25,2.7,Email
TKT-004505,ACC-001436,2026-07-15,Onboarding,High,14.91,47.31,3.6,Chat
TKT-004506,ACC-001436,2026-11-02,Bug,Medium,18.41,56.05,3.5,Chat
TKT-004507,ACC-001436,2026-04-28,Performance,Medium,12.98,33.46,2.1,Email
TKT-004508,ACC-001436,2026-05-04,Onboarding,Medium,4.59,14.78,3.6,Help Center
TKT-004509,ACC-001437,2025-10-14,Bug,High,20.76,60.9,2.2,Chat
TKT-004510,ACC-001437,2025-05-28,Billing,Medium,11.64,42.69,3.0,Email
TKT-004511,ACC-001437,2025-03-21,Integration,High,21.56,80.99,2.6,Phone
TKT-004512,ACC-001439,2026-04-28,Beta feature,Medium,21.66,55.73,3.4,Email
TKT-004513,ACC-001439,2025-07-05,Onboarding,High,26.71,71.61,1.9,Email
TKT-004514, ACC-001439 ,2026-01-15,Beta feature,Low,25.21,58.44,2.2,Email
TKT-004515, ACC-001439 ,2026-04-28,Onboarding,High,28.17,64.26,2.3,Phone
TKT-004516,ACC-001440,2026-03-03,Performance,Medium,20.83,59.52,4.6,Phone
TKT-004517,ACC-001440,2025-08-20,Billing,Medium,12.23,57.49,3.8,Chat
TKT-004518,ACC-001440,2026-05-01,Bug,Urgent,20.47,69.05,2.5,Phone
TKT-004519,acc-001440,2026-01-26,Onboarding,Low,6.43,30.88,4.6,Email
TKT-004520,ACC-001440,2025-11-09,Performance,Medium,12.19,35.79,4.9,Email
TKT-004521,ACC-001441,2025-11-13,Onboarding,Medium,6.67,20.3,4.6,Phone
TKT-004522,ACC-001441,2025-11-07,Billing,Low,2.97,16.66,3.1,Phone
TKT-004523,acc-001441,2025-08-01,Billing,High,12.33,60.16,3.3,Chat
TKT-004524, ACC-001441 ,2025-08-10,Integration,Medium,14.33,35.93,4.2,Phone
TKT-004525,acc-001441,2025-11-23,Onboarding,Low,8.42,14.56,5,Chat
TKT-004526, ACC-001442 ,2026-06-20,Performance,Medium,3.98,34.91,5.0,Chat
TKT-004527,acc-001442,2026-02-25,Integration,Medium,12.27,50.66,4.3,Email
TKT-004528,ACC-001442,2025-08-05,Integration,Medium,6.37,22.39,5,Email
TKT-004529, ACC-001442 ,2025-10-04,Billing,Medium,1.7,19.53,3.7,Email
TKT-004530,acc-001442,2026-01-27,Beta feature,High,16.15,45.29,2.8,Help Center
TKT-004531,ACC-001443,2026-12-13,Integration,Medium,6.8,7.8,5,Chat
TKT-004532,ACC-001443,2026-08-07,Onboarding,Low,8.41,38.44,3.6,Email
TKT-004533,acc-001443,2026-12-16,Performance,Low,0.82,13.84,3.3,Email
TKT-004534,ACC-001443,2026-10-22,Bug,Medium,16.69,39.37,3.5,Phone
TKT-004535,ACC 001443,2026-03-17,Integration,Low,7.28,31.07,3.1,Chat
TKT-004536,ACC-001444,2026-01-30,Billing,Medium,5.93,32.88,3.9,Email
TKT-004537,ACC-001444,2025-02-26,Onboarding,Low,0.2,14.64,4.0,Email
TKT-004538,acc-001444,2025-08-03,Bug,High,19.85,48.62,3.8,Chat
TKT-004539,ACC-001445,2025-11-14,Performance,Low,6.56,36.24,3.8,Chat
TKT-004540,ACC-001445,2025-08-30,Bug,High,17.63,71.91,3.2,Email
TKT-004541,ACC-001445,2025-05-06,Bug,High,8.06,31.17,2.2,Email
TKT-004542,ACC-001445,2025-09-15,Performance,High,17.2,36.41,2.4,Chat
TKT-004543,ACC-001446,2026-04-03,Integration,Medium,17.72,56.71,1.0,Phone
TKT-004544,ACC-001446,2026-02-07,Onboarding,High,19.36,56.09,1.9,Email
