account_id,account_name,industry,employee_band,plan,sales_rep,acquisition_channel,close_date,contract_start_date,gross_contract_value_eur,contract_value_eur,discount_pct,discount_anomaly_flag,closed_mrr_eur,sales_fit_score,low_fit_flag,beta_feature_promised,beta_feature_category,product_record_present,onboarding_completed,activation_days,feature_adoption_rate,weekly_active_users,pages_published,ecommerce_enabled,support_ticket_count_90d,support_ticket_count_180d,avg_first_response_hours,avg_support_csat,latest_health_score,avg_nps_6m,avg_csat_6m,churned_90d,churned_180d,churned_12m,churn_reason,revenue_quality_risk_index,revenue_quality_segment
ACC-001343,PossiblePage Account 1343,Hospitality,51-200,Starter,Sales Rep #5,Outbound,2025-05-08,2025-06-05,4355.88,4196.02,0.0367,False,349.67,71.4,False,False,,True,True,1.0,0.9408,25,19,False,0,0,,,70.2,38.2,3.8,False,False,False,,13.8,Healthy
ACC-001344,PossiblePage Account 1344,Education,51-200,Growth,Sales Rep #8,Paid Search,2025-06-04,2025-06-23,16528.77,14861.7,0.1009,False,1238.48,66.7,False,True,Dynamic forms,True,True,19.0,0.5652,16,14,True,1,1,11.2,3.57,50.0,23.8,3.2,False,False,False,,36.4,Watchlist
ACC-001345,PossiblePage Account 1345,Manufacturing,11-50,Scale,Sales Rep #5,Outbound,2025-05-27,2025-06-05,61307.03,54582.78,0.1097,False,4548.56,82.8,False,False,,False,False,,0.0,0,0,False,1,2,6.79,3.57,61.4,-2.8,3.1,False,False,False,,28.9,Healthy
ACC-001346,PossiblePage Account 1346,Software,51-200,Starter,Sales Rep #3,Inbound Demo,2025-06-24,2025-07-07,6453.26,5769.46,0.106,False,480.79,64.1,False,False,,True,True,10.0,0.7414,28,8,False,1,2,3.18,3.2,86.0,49.7,4.3,False,False,False,,15.9,Healthy
ACC-001347,PossiblePage Account 1347,Hospitality,11-50,Scale,Sales Rep #3,Inbound Demo,2025-02-13,2025-03-05,30662.91,25706.72,0.1616,False,2142.23,71.5,False,True,CRM sync,True,False,27.0,0.4871,24,14,True,0,1,27.55,3.95,54.0,4.7,2.9,False,False,False,,38.1,Watchlist
ACC-001348,PossiblePage Account 1348,Education,11-50,Scale,Sales Rep #1,Partner,2025-08-19,2025-09-04,37296.36,33943.7,0.0899,False,2828.64,92.0,False,False,,True,False,27.0,0.8979,41,17,False,1,2,9.21,4.7,89.3,61.2,4.4,False,False,False,,8.8,Healthy
ACC-001349,PossiblePage Account 1349,Healthcare,11-50,Enterprise,Sales Rep #4,Referral,2025-01-25,2025-02-24,132190.44,123016.8,0.0694,False,10251.4,55.7,False,False,,True,True,12.0,0.5335,15,11,False,1,3,9.82,4.08,76.5,38.2,3.8,False,False,False,,23.7,Healthy
ACC-001350,PossiblePage Account 1350,Manufacturing,11-50,Growth,Sales Rep #6,Outbound,2025-08-10,2025-08-19,12878.71,10027.43,0.2214,False,835.62,33.7,True,True,Dynamic forms,False,False,,0.0,0,0,False,2,3,25.67,1.86,14.5,-54.3,1.5,True,True,True,Low product fit,75.6,Toxic
ACC-001351,PossiblePage Account 1351,Professional Services,51-200,Growth,Sales Rep #10,Partner,2025-07-28,2025-07-28,11678.15,10946.41,0.0627,False,912.2,67.9,False,False,,True,True,15.0,0.7073,29,15,False,0,0,,,64.2,27.0,3.5,False,False,False,,19.3,Healthy
ACC-001352,PossiblePage Account 1352,Professional Services,1000+,Starter,Sales Rep #9,Outbound,2025-05-16,2025-06-13,5536.1,3933.79,0.2894,False,327.82,50.0,True,True,Beta checkout,True,True,24.0,0.2305,11,2,False,1,3,24.84,2.38,36.2,-9.6,2.6,False,False,True,Low product fit,50.1,Watchlist
ACC-001353,PossiblePage Account 1353,Real Estate,51-200,Growth,Sales Rep #10,Outbound,2025-01-19,2025-02-17,9817.0,8026.89,0.1823,False,668.91,65.1,False,False,,True,True,19.0,0.7169,22,7,True,0,1,11.24,3.88,80.5,37.5,3.9,False,False,False,,16.4,Healthy
ACC-001354,PossiblePage Account 1354,Financial Services,201-1000,Starter,Sales Rep #4,Webinar,2025-08-29,2025-09-17,3210.94,2607.21,0.188,False,217.27,52.6,True,True,Beta checkout,True,True,30.0,0.1943,7,2,False,0,1,18.17,2.27,14.8,-36.8,1.9,False,False,True,Low product fit,49.7,Watchlist
ACC-001355,PossiblePage Account 1355,Professional Services,1-10,Starter,Sales Rep #5,Inbound Demo,2025-02-08,2025-02-17,2559.51,2150.88,0.1597,False,179.24,33.5,True,False,,True,True,26.0,0.1883,11,8,False,0,2,19.32,3.9,0.3,-74.2,1.4,False,True,True,Low product fit,56.0,Risky
ACC-001356,PossiblePage Account 1356,Financial Services,51-200,Growth,Sales Rep #1,Outbound,2025-06-23,2025-07-22,13731.71,11481.22,0.1639,False,956.77,89.2,False,False,,True,True,15.0,1.0,24,14,True,0,0,,,91.2,53.7,4.2,False,False,False,,7.7,Healthy
ACC-001357,PossiblePage Account 1357,Manufacturing,11-50,Growth,Sales Rep #7,Outbound,2025-02-20,2025-03-21,10796.17,9783.4,0.0938,False,815.28,66.9,False,False,,True,True,3.0,0.8114,15,17,False,1,2,11.02,4.38,86.6,47.5,4.6,False,False,False,,15.0,Healthy
ACC-001358,PossiblePage Account 1358,Healthcare,11-50,Starter,Sales Rep #9,Referral,2025-11-23,2025-12-21,3848.86,2957.88,0.2315,False,246.49,34.4,True,True,AI page builder,True,True,24.0,0.0,9,4,False,2,3,19.13,2.38,7.1,-69.3,1.3,False,True,True,Low product fit,75.1,Toxic
ACC-001359,PossiblePage Account 1359,Nonprofit,201-1000,Starter,Sales Rep #5,Paid Search,2025-09-11,2025-10-05,6923.73,5778.5,0.1654,False,481.54,68.7,False,True,AI page builder,True,True,13.0,0.5486,23,9,False,0,0,19.61,3.63,54.7,5.4,3.6,False,False,False,,34.4,Healthy
ACC-001360,PossiblePage Account 1360,Healthcare,51-200,Starter,Sales Rep #1,Referral,2025-07-08,2025-08-06,7470.91,7130.24,0.0456,False,594.19,80.5,False,False,,True,True,21.0,0.9087,28,14,False,0,0,,,70.4,34.8,3.8,False,False,False,,12.5,Healthy
ACC-001361,PossiblePage Account 1361,Retail,51-200,Starter,Sales Rep #5,Inbound Demo,2025-03-15,2025-04-07,4222.46,3812.34,0.0971,False,317.69,57.9,False,False,,True,True,11.0,0.5169,26,11,False,2,2,12.37,4.17,60.5,30.7,3.7,False,False,False,,27.5,Healthy
ACC-001362,PossiblePage Account 1362,Education,51-200,Growth,Sales Rep #7,Partner,2025-07-30,2025-08-06,24634.27,23745.16,0.0361,False,1978.76,71.4,False,False,,True,True,16.0,0.7377,25,14,False,1,1,5.35,3.3,89.8,65.0,4.3,False,False,False,,15.0,Healthy
ACC-001363,PossiblePage Account 1363,Software,51-200,Starter,Sales Rep #9,Outbound,2025-07-14,2025-08-03,8063.68,7426.58,0.079,False,618.88,77.3,False,False,,True,True,6.0,0.8163,16,13,False,1,2,11.57,3.85,81.0,28.2,3.8,False,False,False,,15.0,Healthy
ACC-001364,PossiblePage Account 1364,Software,51-200,Growth,Sales Rep #6,Paid Search,2025-07-05,2025-07-11,15238.98,14904.62,0.0219,False,1242.05,77.1,False,False,,True,True,7.0,0.7358,25,16,False,0,1,10.24,3.9,86.4,58.8,4.5,False,False,False,,12.0,Healthy
ACC-001365,PossiblePage Account 1365,Financial Services,51-200,Growth,Sales Rep #2,Inbound Demo,2025-10-20,2025-10-25,18189.2,13730.18,0.2451,False,1144.18,48.2,True,True,AI page builder,True,True,24.0,0.0,1,3,True,0,1,25.23,1.47,14.8,-71.0,1.3,False,True,True,Low product fit,68.6,Risky
ACC-001366,PossiblePage Account 1366,Financial Services,51-200,Starter,Sales Rep #4,Outbound,2025-12-24,2026-01-10,8477.34,7435.47,0.1229,False,619.62,84.0,False,False,,True,True,21.0,0.8607,29,16,False,0,1,10.0,3.77,92.1,64.7,4.8,False,False,False,,7.9,Healthy
ACC-001367,PossiblePage Account 1367,Real Estate,11-50,Starter,Sales Rep #8,Partner,2025-10-20,2025-11-16,7658.55,6544.86,0.1454,False,545.4,41.5,True,False,,True,True,30.0,0.1964,2,8,False,0,2,20.01,2.55,30.7,-16.3,2.6,False,False,False,,37.5,Watchlist
ACC-001368,PossiblePage Account 1368,Financial Services,201-1000,Starter,Sales Rep #1,Inbound Demo,2025-03-25,2025-04-19,2668.79,2396.14,0.1022,False,199.68,73.8,False,True,AI page builder,False,False,,0.0,0,0,False,0,0,21.32,3.7,2.6,-38.7,2.2,False,False,True,Beta feature gap,49.2,Watchlist
ACC-001369,PossiblePage Account 1369,Financial Services,11-50,Scale,Sales Rep #1,Webinar,2025-05-07,2025-05-08,61505.13,51428.46,0.1638,False,4285.7,26.5,True,False,,True,True,23.0,0.2248,8,11,True,2,2,18.66,2.98,44.4,-7.7,2.9,False,False,False,,42.7,Watchlist
ACC-001370,PossiblePage Account 1370,Real Estate,1000+,Growth,Sales Rep #4,Referral,2025-03-17,2025-03-27,9521.93,8536.73,0.1035,True,711.39,57.2,False,False,,True,True,19.0,0.7063,13,10,True,0,0,,,72.5,35.8,3.4,False,False,False,,21.2,Healthy
ACC-001371,PossiblePage Account 1371,Healthcare,11-50,Starter,Sales Rep #7,Outbound,2025-03-03,2025-03-03,5690.67,4862.38,0.1456,False,405.2,64.0,False,True,CRM sync,True,False,34.0,0.4215,6,11,False,2,3,14.6,3.09,41.2,3.7,3.1,False,False,False,,43.0,Watchlist
ACC-001372,PossiblePage Account 1372,Healthcare,1-10,Growth,Sales Rep #1,Webinar,2025-02-12,2025-03-13,22490.8,19924.98,0.1141,False,1660.41,66.3,False,False,,True,True,16.0,0.861,36,23,False,0,1,7.04,4.7,76.2,65.0,3.8,False,False,False,,13.6,Healthy
ACC-001373,PossiblePage Account 1373,Professional Services,11-50,Growth,Sales Rep #6,Partner,2025-06-15,2025-06-26,19197.13,17174.94,0.1053,False,1431.24,95.7,False,False,,True,False,35.0,1.0,26,18,False,1,1,4.72,4.05,85.5,59.2,4.4,False,False,False,,5.5,Healthy
ACC-001374,PossiblePage Account 1374,Professional Services,11-50,Scale,Sales Rep #1,Partner,2025-02-10,2025-02-16,53961.57,49499.83,0.0827,False,4124.99,72.1,False,True,Dynamic forms,True,True,25.0,0.3838,12,4,True,0,1,13.5,3.6,37.8,-8.8,2.6,False,False,False,,38.7,Watchlist
ACC-001375,PossiblePage Account 1375,Software,1-10,Growth,Sales Rep #6,Referral,2025-04-19,2025-04-22,18313.86,15810.51,0.1367,False,1317.54,43.7,True,False,,True,True,24.0,0.6059,12,11,False,2,2,17.67,3.15,39.5,-0.8,3.0,False,False,False,,33.0,Healthy
ACC-001376,PossiblePage Account 1376,Healthcare,51-200,Scale,Sales Rep #7,Inbound Demo,2025-04-13,2025-04-25,61738.58,55569.09,0.0999,False,4630.76,83.0,False,False,,False,False,,0.0,0,0,False,1,1,14.73,3.77,57.8,22.8,3.2,False,False,False,,30.4,Healthy
ACC-001377,PossiblePage Account 1377,Education,201-1000,Starter,Sales Rep #4,Outbound,2025-08-27,2025-09-17,8414.58,6130.47,0.2714,False,510.87,25.9,True,False,,True,False,32.0,0.356,16,16,False,0,2,16.74,2.85,29.6,-41.2,2.3,False,False,False,,38.3,Watchlist
ACC-001378,PossiblePage Account 1378,Real Estate,51-200,Starter,Sales Rep #9,Inbound Demo,2025-04-19,2025-05-12,6783.68,6210.13,0.0845,False,517.51,81.8,False,False,,True,True,22.0,0.7997,28,4,False,1,2,11.21,4.4,81.9,61.2,4.4,False,False,False,,12.8,Healthy
ACC-001379,PossiblePage Account 1379,Financial Services,1000+,Starter,Sales Rep #5,Webinar,2025-03-04,2025-03-07,6314.91,5880.11,0.0689,False,490.01,88.8,False,False,,True,False,14.0,0.9188,31,16,False,0,1,13.34,4.05,96.8,69.5,5.0,False,False,False,,6.1,Healthy
ACC-001380,PossiblePage Account 1380,Professional Services,51-200,Scale,Sales Rep #4,Inbound Demo,2025-03-07,2025-03-31,29192.79,24870.41,0.1481,False,2072.53,57.7,False,False,,True,True,15.0,0.512,19,15,False,0,0,,,65.8,32.2,3.9,False,False,False,,23.4,Healthy
ACC-001381,PossiblePage Account 1381,Professional Services,11-50,Starter,Sales Rep #6,Paid Search,2025-10-22,2025-11-08,6020.09,4906.49,0.185,False,408.87,71.0,False,True,Beta checkout,True,True,33.0,0.562,15,13,False,2,3,11.61,3.22,14.6,-14.4,2.7,False,False,True,Beta feature gap,41.4,Watchlist
ACC-001382,PossiblePage Account 1382,Healthcare,51-200,Growth,Sales Rep #9,Partner,2025-03-27,2025-04-14,24204.37,23048.69,0.0477,False,1920.72,73.7,False,False,,True,True,19.0,0.7784,29,18,True,1,2,6.05,2.9,73.7,43.7,4.2,False,False,False,,14.6,Healthy
ACC-001383,PossiblePage Account 1383,Software,11-50,Growth,Sales Rep #10,Paid Search,2025-03-29,2025-04-23,16215.42,15807.75,0.0251,False,1317.31,67.6,False,False,,True,True,3.0,0.4973,25,13,True,0,1,14.12,3.88,71.1,21.8,3.5,False,False,False,,21.6,Healthy
ACC-001384,PossiblePage Account 1384,Software,11-50,Enterprise,Sales Rep #7,Inbound Demo,2025-05-08,2025-05-30,135213.69,127173.25,0.0595,False,10597.77,67.9,False,False,,True,True,10.0,0.5213,25,10,True,3,4,9.38,4.02,77.0,40.0,3.9,False,False,False,,25.6,Healthy
ACC-001385,PossiblePage Account 1385,Retail,11-50,Growth,Sales Rep #6,Paid Search,2025-11-10,2025-11-15,25970.64,22850.24,0.1202,False,1904.19,81.3,False,True,AI page builder,True,True,16.0,0.736,6,21,True,1,2,19.3,3.75,61.7,26.8,3.8,False,False,False,,30.1,Healthy
ACC-001386,PossiblePage Account 1386,Manufacturing,1-10,Scale,Sales Rep #2,Referral,2025-12-05,2025-12-23,46765.93,39432.5,0.1568,False,3286.04,77.9,False,True,CRM sync,True,False,35.0,0.5816,21,18,True,2,3,15.73,3.15,47.7,-9.3,3.2,False,False,False,,37.2,Watchlist
ACC-001387,PossiblePage Account 1387,Education,201-1000,Starter,Sales Rep #8,Outbound,2025-08-16,2025-08-22,8455.95,7938.24,0.0612,False,661.52,56.7,False,False,,True,True,10.0,0.6937,22,12,False,1,3,8.99,3.97,82.9,28.7,4.0,False,False,False,,20.1,Healthy
ACC-001388,PossiblePage Account 1388,Manufacturing,11-50,Growth,Sales Rep #5,Partner,2025-10-31,2025-11-17,25635.33,22467.65,0.1236,False,1872.3,89.1,False,False,,True,False,33.0,0.7441,29,8,True,1,3,17.16,3.54,96.4,75.8,4.3,False,False,False,,13.6,Healthy
ACC-001389,PossiblePage Account 1389,Real Estate,11-50,Enterprise,Sales Rep #9,Inbound Demo,2025-10-08,2025-10-17,136666.17,111459.25,0.1844,False,9288.27,58.7,False,True,AI page builder,True,True,16.0,0.3434,15,11,False,1,2,15.22,3.8,52.4,26.5,3.6,False,False,False,,41.2,Watchlist
ACC-001390,PossiblePage Account 1390,Professional Services,11-50,Growth,Sales Rep #1,Inbound Demo,2025-03-26,2025-04-07,17281.84,16750.51,0.0307,False,1395.88,62.9,False,False,,True,True,1.0,0.6987,34,20,True,0,1,5.8,3.37,64.4,21.7,3.9,False,False,False,,17.1,Healthy
ACC-001391,PossiblePage Account 1391,Financial Services,11-50,Starter,Sales Rep #3,Outbound,2025-02-20,2025-02-25,3085.22,2668.18,0.1352,False,222.35,62.2,False,False,,True,True,13.0,0.597,27,0,False,0,0,7.05,3.45,74.2,30.5,4.0,False,False,False,,18.2,Healthy
ACC-001392,PossiblePage Account 1392,Professional Services,201-1000,Starter,Sales Rep #8,Outbound,2025-10-01,2025-10-17,8616.52,7559.14,0.1227,False,629.93,67.9,False,False,,True,True,11.0,0.7343,19,14,False,1,1,12.47,4.12,71.9,1.3,4.3,False,False,False,,17.6,Healthy
ACC-001393,PossiblePage Account 1393,Software,11-50,Scale,Sales Rep #1,Referral,2025-03-16,2025-03-19,63237.64,57489.88,0.0909,False,4790.82,57.8,False,False,,True,True,1.0,0.6041,13,10,False,2,3,9.77,3.67,11.4,-53.0,1.3,True,True,True,Budget cut,46.7,Watchlist
ACC-001394,PossiblePage Account 1394,Manufacturing,1-10,Scale,Sales Rep #1,Outbound,2025-07-12,2025-07-15,35420.0,30552.67,0.1374,False,2546.06,95.8,False,False,,True,True,26.0,0.984,47,19,False,0,0,,,100.0,79.3,4.8,False,False,False,,5.1,Healthy
ACC-001395,PossiblePage Account 1395,Real Estate,51-200,Growth,Sales Rep #9,Inbound Demo,2025-07-26,2025-08-23,10145.56,8446.36,0.1675,False,703.86,64.8,False,True,CRM sync,False,False,,0.0,0,0,False,0,0,13.45,3.57,37.6,-24.8,2.0,False,False,False,,47.8,Watchlist
ACC-001396,PossiblePage Account 1396,Software,1000+,Starter,Sales Rep #5,Paid Search,2025-09-25,2025-10-17,6300.07,5385.5,0.1452,False,448.79,60.2,False,False,,True,True,14.0,0.3803,2,6,False,4,5,13.01,2.72,2.5,-0.2,3.3,False,False,True,No internal adoption,38.5,Watchlist
ACC-001397,PossiblePage Account 1397,Manufacturing,1-10,Starter,Sales Rep #9,Inbound Demo,2025-05-17,2025-05-20,8180.43,6764.69,0.1731,False,563.72,93.0,False,True,CRM sync,True,False,40.0,0.8794,27,21,False,1,3,14.53,3.67,52.9,20.0,3.3,False,False,False,,26.3,Healthy
ACC-001398,PossiblePage Account 1398,Professional Services,51-200,Growth,Sales Rep #6,Outbound,2025-08-25,2025-09-01,22777.3,21126.56,0.0725,False,1760.55,83.0,False,False,,True,True,15.0,0.9809,29,20,True,1,2,7.15,4.73,72.8,35.8,4.2,False,False,False,,9.8,Healthy
ACC-001399,PossiblePage Account 1399,Professional Services,51-200,Scale,Sales Rep #1,Outbound,2025-10-17,2025-11-11,52424.06,42857.62,0.1825,False,3571.47,27.9,True,False,,True,True,6.0,0.0,8,0,True,2,4,12.0,3.42,13.6,-64.7,1.4,False,True,True,Low product fit,62.4,Risky
ACC-001400,PossiblePage Account 1400,Professional Services,51-200,Scale,Sales Rep #5,Inbound Demo,2025-11-27,2025-12-10,51984.28,49876.26,0.0406,False,4156.36,75.7,False,False,,False,False,,0.0,0,0,False,0,1,5.63,3.65,70.3,28.3,4.0,False,False,True,No internal adoption,25.1,Healthy
ACC-001401,PossiblePage Account 1401,Retail,51-200,Starter,Sales Rep #1,Inbound Demo,2025-03-01,2025-03-16,3027.15,2745.8,0.0929,False,228.82,69.9,False,False,,True,True,7.0,0.6327,41,12,False,1,1,12.5,3.4,80.2,40.6,3.9,False,False,False,,19.3,Healthy
ACC-001402,PossiblePage Account 1402,Education,1-10,Growth,Sales Rep #9,Outbound,2025-08-23,2025-09-14,9656.51,8214.27,0.1494,False,684.52,60.4,False,False,,True,True,14.0,0.4267,16,6,False,1,1,8.23,4.67,89.4,58.5,4.6,False,False,False,,21.9,Healthy
ACC-001403,PossiblePage Account 1403,Retail,51-200,Growth,Sales Rep #5,Outbound,2025-03-08,2025-03-23,14164.63,10834.79,0.2351,False,902.9,27.3,True,True,Advanced integrations,True,True,23.0,0.0,0,0,True,1,1,14.84,2.33,5.8,-38.3,2.0,False,False,True,Low product fit,59.8,Risky
ACC-001404,PossiblePage Account 1404,Nonprofit,1-10,Starter,Sales Rep #5,Webinar,2025-11-22,2025-12-20,6557.96,6199.49,0.0547,False,516.62,76.6,False,False,,True,True,17.0,0.727,28,13,False,2,3,9.77,3.88,78.5,34.0,4.2,False,False,False,,17.5,Healthy
ACC-001405,PossiblePage Account 1405,Professional Services,51-200,Starter,Sales Rep #10,Outbound,2025-02-25,2025-03-08,8108.95,7465.05,0.0794,False,622.09,62.4,False,False,,True,True,11.0,0.6434,14,12,False,1,2,9.51,4.12,58.1,8.3,3.5,False,False,False,,22.4,Healthy
ACC-001406,PossiblePage Account 1406,Real Estate,11-50,Scale,Sales Rep #8,Inbound Demo,2025-06-10,2025-07-04,44077.15,42868.77,0.0274,False,3572.4,59.1,False,False,,True,True,8.0,0.6647,13,17,False,1,1,15.74,4.3,76.5,34.3,4.1,False,False,False,,21.3,Healthy
ACC-001407,PossiblePage Account 1407,Professional Services,201-1000,Growth,Sales Rep #5,Partner,2025-07-06,2025-07-13,21990.26,19797.92,0.0997,False,1649.83,71.9,False,False,,True,True,16.0,0.9551,27,18,True,0,1,7.95,3.7,71.9,39.0,3.5,False,False,False,,12.1,Healthy
ACC-001408,PossiblePage Account 1408,Nonprofit,1-10,Starter,Sales Rep #4,Outbound,2025-10-14,2025-11-11,5005.17,4488.86,0.1032,False,374.07,72.9,False,True,Dynamic forms,True,True,24.0,0.5375,15,5,False,0,2,13.38,2.95,34.5,-32.5,2.7,False,False,False,,36.0,Watchlist
ACC-001409,PossiblePage Account 1409,Software,51-200,Starter,Sales Rep #5,Paid Search,2025-10-29,2025-11-17,5018.32,4419.13,0.1194,False,368.26,95.7,False,False,,True,True,25.0,1.0,29,19,False,0,1,11.76,2.5,81.3,43.8,4.5,False,False,False,,4.4,Healthy
ACC-001410,PossiblePage Account 1410,Education,51-200,Starter,Sales Rep #7,Inbound Demo,2025-04-08,2025-04-11,8137.28,7530.93,0.0745,False,627.58,67.4,False,False,,True,True,19.0,0.7067,18,13,False,0,0,16.5,3.7,76.2,30.7,3.8,False,False,False,,17.7,Healthy
ACC-001411,PossiblePage Account 1411,Financial Services,1000+,Starter,Sales Rep #7,Outbound,2025-09-20,2025-10-06,6561.59,5635.13,0.1412,True,469.59,75.5,False,False,,True,True,15.0,0.5386,21,9,False,0,0,,,91.7,67.3,4.6,False,False,False,,16.8,Healthy
ACC-001412,PossiblePage Account 1412,Professional Services,1000+,Growth,Sales Rep #1,Inbound Demo,2025-12-08,2025-12-29,21143.08,19913.13,0.0582,False,1659.43,68.6,False,False,,True,True,8.0,0.9497,29,14,True,0,2,7.31,3.5,78.0,47.2,4.2,False,False,False,,10.6,Healthy
ACC-001413,PossiblePage Account 1413,Professional Services,51-200,Growth,Sales Rep #8,Outbound,2025-11-12,2025-12-06,23338.69,21657.41,0.072,False,1804.78,49.0,True,False,,True,True,21.0,0.5557,25,16,False,1,2,15.66,3.33,64.5,14.3,3.4,False,False,False,,27.6,Healthy
ACC-001414,PossiblePage Account 1414,Education,1-10,Growth,Sales Rep #5,Outbound,2025-02-14,2025-02-14,19387.64,15456.23,0.2028,False,1288.02,25.5,True,False,,False,False,,0.0,0,0,False,2,2,24.71,2.35,11.3,-72.7,1.2,False,True,True,Low product fit,66.0,Risky
ACC-001415,PossiblePage Account 1415,Healthcare,11-50,Starter,Sales Rep #5,Paid Search,2025-03-01,2025-02-28,2771.21,2519.07,0.091,True,209.92,69.6,False,False,,True,True,17.0,0.7565,17,20,False,0,1,13.35,2.97,75.8,50.2,4.6,False,False,False,,13.8,Healthy
ACC-001416,PossiblePage Account 1416,Real Estate,201-1000,Scale,Sales Rep #9,Inbound Demo,2025-06-19,2025-06-25,28156.13,25584.49,0.0913,False,2132.04,66.9,False,False,,True,True,12.0,0.4412,31,10,True,0,0,10.89,3.73,9.9,-66.8,1.2,False,True,True,Too many support issues,43.6,Watchlist
ACC-001417,PossiblePage Account 1417,Hospitality,11-50,Starter,Sales Rep #7,Outbound,2025-02-24,2025-03-22,8111.78,7117.0,0.1226,False,593.08,60.6,False,True,Beta checkout,True,True,22.0,0.1811,6,6,False,3,3,19.69,3.6,44.7,15.2,2.9,False,False,False,,51.0,Watchlist
ACC-001418,PossiblePage Account 1418,Hospitality,11-50,Scale,Sales Rep #6,Outbound,2025-05-24,2025-06-03,56059.17,46965.09,0.1622,False,3913.76,71.8,False,False,,False,False,,0.0,0,0,False,2,4,9.19,3.54,77.5,33.5,3.8,False,False,False,,31.1,Healthy
ACC-001419,PossiblePage Account 1419,Financial Services,11-50,Growth,Sales Rep #1,Paid Search,2025-08-06,2025-08-14,19841.12,19149.88,0.0348,False,1595.82,67.6,False,False,,True,True,12.0,0.495,17,7,False,1,2,14.66,4.1,78.9,38.5,4.1,False,False,False,,22.0,Healthy
ACC-001420,PossiblePage Account 1420,Financial Services,11-50,Growth,Sales Rep #8,Inbound Demo,2025-04-10,2025-04-20,11787.62,10504.02,0.1089,False,875.34,26.5,True,False,,False,False,,0.0,0,0,False,0,2,18.46,1.9,17.7,-54.3,1.8,False,False,False,,46.2,Watchlist
ACC-001421,PossiblePage Account 1421,Real Estate,201-1000,Scale,Sales Rep #9,Inbound Demo,2025-06-22,2025-07-03,32198.03,30155.05,0.0635,False,2512.92,66.4,False,False,,True,True,14.0,0.4145,28,9,False,0,2,9.01,4.15,77.7,38.7,3.8,False,False,False,,21.0,Healthy
ACC-001422,PossiblePage Account 1422,Professional Services,1-10,Enterprise,Sales Rep #6,Inbound Demo,2025-01-07,2025-01-14,103023.01,87525.17,0.1504,False,7293.76,43.1,True,True,Dynamic forms,True,True,27.0,0.2817,18,9,False,2,3,25.77,1.7,32.5,-36.8,2.6,False,False,False,,53.4,Watchlist
ACC-001423,PossiblePage Account 1423,Retail,51-200,Scale,Sales Rep #2,Inbound Demo,2025-03-29,2025-04-05,66073.33,59072.12,0.106,False,4922.68,81.9,False,False,,True,True,3.0,0.8841,39,25,True,1,2,7.45,4.27,75.2,37.8,4.0,False,False,False,,12.0,Healthy
ACC-001424,PossiblePage Account 1424,Manufacturing,1-10,Scale,Sales Rep #1,Outbound,2025-06-14,2025-07-08,33001.51,25614.47,0.2238,False,2134.54,61.7,False,True,Dynamic forms,True,False,38.0,0.2419,5,2,False,0,1,11.76,3.57,53.1,14.5,2.8,False,False,False,,41.3,Watchlist
ACC-001425,PossiblePage Account 1425,Manufacturing,11-50,Scale,Sales Rep #5,Paid Search,2025-08-22,2025-09-04,58834.11,48629.87,0.1734,False,4052.49,72.9,False,False,,True,True,17.0,0.5635,21,6,True,0,1,15.72,3.6,8.1,5.5,3.4,False,False,True,No internal adoption,24.0,Healthy
